Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
BAYCREST W.A CAFE,2023-06-29,C - Crucial,43.73006,-79.43415,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BAYCREST W.A CAFE,2023-06-29,C - Crucial,43.73006,-79.43415,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BAYCREST W.A CAFE,2023-06-29,C - Crucial,43.73006,-79.43415,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
BAYCREST W.A CAFE,2024-01-26,C - Crucial,43.73006,-79.43415,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BAYCREST W.A CAFE,2024-01-26,C - Crucial,43.73006,-79.43415,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BB'S,2023-12-15,C - Crucial,43.64206,-79.4324,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BB.Q CHICKEN,2022-09-29,C - Crucial,43.66324,-79.4026,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BB.Q CHICKEN,2023-03-22,C - Crucial,43.66324,-79.4026,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BB.Q CHICKEN,2024-03-19,C - Crucial,43.67784,-79.34914,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BB.Q CHICKEN AND PUB,2022-09-23,C - Crucial,43.71029,-79.39884,Store ice in unsanitary manner - Sec.  26(5) 
BB.Q CHICKEN AND PUB,2022-09-23,C - Crucial,43.71029,-79.39884,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
BB.Q CHICKEN AND PUB,2023-11-16,C - Crucial,43.71029,-79.39884,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
BB.Q CHICKEN AND PUB,2023-11-16,C - Crucial,43.71029,-79.39884,Store ice in unsanitary manner - Sec.  26(5) 
BB.Q CHICKEN YONGE&BLOOR,2024-04-23,C - Crucial,43.66905,-79.38592,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BB.Q CHICKEN YONGE&BLOOR,2024-04-23,C - Crucial,43.66905,-79.38592,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BEAUTIFUL CITY RESTAURANT,2023-06-20,C - Crucial,43.70661,-79.4534,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BEIJING HOTPOT RESTAURANT,2023-11-30,C - Crucial,43.77396,-79.34017,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BELLE'S BAKERY AND BAKED GOODIES,2023-04-20,C - Crucial,43.67494,-79.40666,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BELVEDERE BAR & GRILL,2024-01-12,C - Crucial,43.67695,-79.44855,Handle ice in unsanitary manner - Sec.  26(5) 
BELVEDERE BAR & GRILL,2024-02-07,C - Crucial,43.67695,-79.44855,Store ice in unsanitary manner - Sec.  26(5) 
BENEFEASTO BURGERS & DONER,2024-04-15,C - Crucial,43.73133,-79.40352,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BENTO KING,2024-05-14,C - Crucial,43.77288,-79.41412,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BERNARD'S PILIPINO SPECIALTIES,2022-12-08,C - Crucial,43.64006,-79.43933,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
BEST CHOICE VEGETABLE & GROCERY,2023-08-11,C - Crucial,43.69207,-79.44086,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
BESTCO FRESH FOOD MART,2023-02-10,C - Crucial,43.79646,-79.2702,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
BETH EMETH BAIS YEHUDA BANQUET HALL,2022-10-19,C - Crucial,43.76066,-79.45412,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BETTA YAAD TASTE JAMAICAN KITCHEN,2023-09-08,C - Crucial,43.69764,-79.44249,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BIG CITY CATERING (SMOKIN' BONES BBQ CATERING),2024-06-04,C - Crucial,43.67671,-79.4707,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BISHA (HOTEL),2023-10-26,C - Crucial,43.64603,-79.3923,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BLACK DOG PUB,2023-05-02,C - Crucial,43.79768,-79.13925,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLESSINGLICIOUS,2022-07-21,C - Crucial,43.72148,-79.23611,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
BLESSINGLICIOUS,2023-08-21,C - Crucial,43.72148,-79.23611,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
BLOOMING GARDEN,2022-07-28,C - Crucial,43.80923,-79.26932,Fail to ensure storage racks designed to protect against contamination - Sec. 31
BLOOMING GARDEN,2022-07-28,C - Crucial,43.80923,-79.26932,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLOOMING GARDEN,2022-07-29,C - Crucial,43.80923,-79.26932,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLOOMING GARDEN,2023-06-13,C - Crucial,43.80923,-79.26932,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLOOMING ORCHID,2023-03-31,C - Crucial,43.7034,-79.41394,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLOOR MEAT MARKET,2023-10-19,C - Crucial,43.65036,-79.47874,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BLUE NILE RESTAURANT,2023-04-26,C - Crucial,43.68202,-79.33085,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
BOCA BRUNCH,2023-11-03,C - Crucial,43.69311,-79.33367,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
BOLE MARKET,2024-01-22,C - Crucial,43.71523,-79.4472,Fail to obtain food from source subject to inspection - Sec. 29(1)  
BOLE MARKET,2024-01-22,C - Crucial,43.71523,-79.4472,Fail to maintain records of food purchased  - Sec. 29(2)  
BOLET'S BURRITO,2023-11-27,C - Crucial,43.65018,-79.3678,Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a)
BOLET'S BURRITO,2023-11-27,C - Crucial,43.65018,-79.3678,Fail to process food in manner safe to eat - Sec. 26(2)
BOMBAY ROTI,2024-05-21,C - Crucial,43.66548,-79.40952,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BOMBAY ROTI,2024-05-21,C - Crucial,43.66548,-79.40952,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BOMBAY ROTI,2024-02-06,C - Crucial,43.76048,-79.41103,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BOMBAY ROTI,2024-02-06,C - Crucial,43.76048,-79.41103,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BOMOU,2022-10-25,C - Crucial,43.70671,-79.37593,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
BOMOU,2022-10-25,C - Crucial,43.70671,-79.37593,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BOMOU,2022-10-25,C - Crucial,43.70671,-79.37593,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BOMOU,2024-04-19,C - Crucial,43.70671,-79.37593,Store ice in unsanitary manner - Sec.  26(5) 
BOOM BREAKFAST CO.,2024-02-02,C - Crucial,43.67922,-79.43852,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BOOSTER JUICE,2023-05-05,C - Crucial,43.6421,-79.40175,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
BOURBON ST GRILL,2022-08-17,C - Crucial,43.6546,-79.38054,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BROADVIEW ESPRESSO,2023-06-07,C - Crucial,43.67852,-79.35822,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BRUCE/WOODGREEN EARLY LEARNING CENTRE,2023-05-05,C - Crucial,43.66104,-79.33334,Fail to protect food from contamination or adulteration - Sec. 26(1) 
TIARRES'S BRUNCH N CAKES,2024-04-09,C - Crucial,43.70633,-79.37566,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BUA THAI,2024-03-20,C - Crucial,43.62616,-79.5033,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
BUBBY'S BAGELS,2024-01-29,C - Crucial,43.71833,-79.4292,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
BUNCH OF FUN PLAYLAND,2022-09-12,C - Crucial,43.75331,-79.46562,Store ice in unsanitary manner - Sec.  26(5) 
BURGER ST.,2022-09-09,C - Crucial,43.76935,-79.18466,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BUTTER CHICKEN ROTI,2023-03-13,C - Crucial,43.6665,-79.3169,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
BUTTER CHICKEN ROTI,2023-03-16,C - Crucial,43.66676,-79.38553,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BUTTER CHICKEN ROTI,2023-08-09,C - Crucial,43.64805,-79.38345,Fail to protect food from contamination or adulteration - Sec. 26(1) 
BUTTER CHICKEN ROTI,2023-08-31,C - Crucial,43.69574,-79.44921,Fail to process food in manner safe to eat - Sec. 26(2)
BY DAVE,2023-01-25,C - Crucial,43.73112,-79.43308,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
BY DAVE,2023-01-25,C - Crucial,43.73112,-79.43308,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bawachi Indian Cuisine,2022-07-14,C - Crucial,43.76859,-79.28163,Fail to ensure storage shelves designed to protect against contamination - Sec. 31
Bawachi Indian Cuisine,2022-07-14,C - Crucial,43.76859,-79.28163,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
Bawachi Indian Cuisine,2022-07-14,C - Crucial,43.76859,-79.28163,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bawachi Indian Cuisine,2022-07-14,C - Crucial,43.76859,-79.28163,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
Bawarchi Indian Cuisine,2024-04-22,C - Crucial,43.76859,-79.28163,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bawarchi Indian Cuisine,2024-04-22,C - Crucial,43.76859,-79.28163,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
Bella's Lechon,2023-03-28,C - Crucial,43.80125,-79.19918,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bindaz Biryanis,2022-11-07,C - Crucial,43.70803,-79.39345,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
Bindaz Biryanis,2023-02-28,C - Crucial,43.70803,-79.39345,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bindaz Biryanis,2023-05-26,C - Crucial,43.70803,-79.39345,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bindaz Biryanis,2023-05-26,C - Crucial,43.70803,-79.39345,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
Bindaz Biryanis,2023-05-26,C - Crucial,43.70803,-79.39345,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bindaz Biryanis,2024-01-19,C - Crucial,43.70803,-79.39345,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bindaz Biryanis,2024-01-19,C - Crucial,43.70803,-79.39345,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Bombay Foods,2022-11-15,C - Crucial,43.75364,-79.2532,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Bombay Foods,2022-11-15,C - Crucial,43.75364,-79.2532,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bombay Foods,2023-05-03,C - Crucial,43.75364,-79.2532,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Bombay Foods,2023-05-03,C - Crucial,43.75364,-79.2532,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bombay Roti,2022-10-19,C - Crucial,43.70739,-79.30292,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
Bombay Roti,2023-03-10,C - Crucial,43.70739,-79.30292,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bombay Roti,2023-08-14,C - Crucial,43.70739,-79.30292,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Bombay Roti,2023-08-14,C - Crucial,43.70739,-79.30292,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
C & C FOOD COURT,2023-03-31,C - Crucial,43.72567,-79.34162,Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a)
C & C FOOD COURT,2023-03-31,C - Crucial,43.72567,-79.34162,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
C & C FOOD COURT,2023-05-25,C - Crucial,43.72567,-79.34162,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
C & C FOOD COURT,2023-11-29,C - Crucial,43.72567,-79.34162,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
C & C SUPERMARKET,2023-03-31,C - Crucial,43.72567,-79.34162,Store ice in unsanitary manner - Sec.  26(5) 
C MARKET EUROPEAN DELI,2024-01-12,C - Crucial,43.68861,-79.3488,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
C'EST BON RESTAURANT,2022-12-12,C - Crucial,43.71688,-79.40006,Fail to protect food from contamination or adulteration - Sec. 26(1) 
C'EST BON RESTAURANT,2024-02-22,C - Crucial,43.71688,-79.40006,Fail to process food in manner safe to eat - Sec. 26(2)
C'EST BON RESTAURANT,2024-02-22,C - Crucial,43.71688,-79.40006,Operate food premise --- refrigeration equipment for potentially hazardous food not of sufficient size - Sec. 30(a)
C'EST BON RESTAURANT,2024-02-22,C - Crucial,43.71688,-79.40006,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAFE DE PAAN,2023-03-10,C - Crucial,43.74529,-79.29649,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAFE DE PAAN,2023-07-05,C - Crucial,43.74529,-79.29649,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAFE LANDWER,2023-10-17,C - Crucial,43.72608,-79.45147,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
CAFE LANDWER,2023-10-17,C - Crucial,43.72608,-79.45147,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAFE LANDWER,2023-10-17,C - Crucial,43.72608,-79.45147,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
CAFE MAXIM'S PATISSERIE,2023-11-15,C - Crucial,43.78798,-79.38066,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
CAKE HOUSE BAKERY,2022-08-25,C - Crucial,43.75062,-79.27698,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAKE HOUSE BAKERY,2023-02-27,C - Crucial,43.75062,-79.27698,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAKE HOUSE BAKERY,2023-07-24,C - Crucial,43.75062,-79.27698,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAKE RUSH,2024-04-19,C - Crucial,43.7512,-79.56387,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
CALABRIA BAKERY,2022-09-26,C - Crucial,43.76175,-79.26967,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
CALABRIA BAKERY,2022-09-26,C - Crucial,43.76175,-79.26967,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
CALDENSE BAKERY,2023-06-02,C - Crucial,43.66547,-79.48866,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
CALDENSE BAKERY,2024-02-16,C - Crucial,43.69242,-79.48633,Fail to ensure storage racks designed to protect against contamination - Sec. 31
CALI MEXICAN GRILL,2023-12-05,C - Crucial,43.72018,-79.45624,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
CALIFORNIA SANDWICHES,2024-06-04,C - Crucial,43.70051,-79.45204,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CALII LOVE,2023-07-10,C - Crucial,43.64873,-79.38376,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CAMBRIDGE LEAF MONTESSORI SCHOOL,2022-07-22,C - Crucial,43.82603,-79.23678,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CANADIAN TIRE STORE 654,2024-01-03,C - Crucial,43.65798,-79.32992,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
CANO RESTAURANT,2022-07-29,C - Crucial,43.67872,-79.44062,Fail to protect food from contamination or adulteration - Sec. 26(1) 
CANTON KITCHEN,2022-11-24,C - Crucial,43.79796,-79.27118,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
CANTON KITCHEN,2023-02-10,C - Crucial,43.79796,-79.27118,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
CANTON NOODLE,2022-11-24,C - Crucial,43.79796,-79.27118,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
CAPITAL SWEET SAMOSA,2023-07-20,C - Crucial,43.70779,-79.34348,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
CAPRI BAGELS AND BUNS,2024-03-08,C - Crucial,43.76011,-79.57022,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
