Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
Panchvati Supermarket,2022-09-21,C - Crucial,43.776202594178564,-79.23043607312762,Fail to ensure storage pallets designed to protect against contamination - Sec. 31
Panda Wok,2023-03-22,C - Crucial,43.70730180349972,-79.26961026383353,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Panda Wok,2024-04-19,C - Crucial,43.707404750909866,-79.26930851408947,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Papa Spicy / Shu Yi Tealicious,2023-08-02,C - Crucial,43.76141699167131,-79.40907735006057,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Papa Spicy / Shu Yi Tealicious,2024-04-16,C - Crucial,43.761292553036384,-79.40928872504482,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Pariwar Restaurant,2023-09-26,C - Crucial,43.74263138235522,-79.30898752787735,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Pho Cuu Long Mien Tay,2023-01-04,C - Crucial,43.740387242213345,-79.51382401554973,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Pizza Depot,2022-09-15,C - Crucial,43.77606690921211,-79.23454733980077,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Playa Cabana Bar Esquina,2023-12-21,C - Crucial,43.70776987265225,-79.39815261460038,Fail to process food in manner safe to eat - Sec. 26(2)
Pot Rice and Rolls House,2022-10-13,C - Crucial,43.821530907134424,-79.2992215219401,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Pot Rice and Rolls House,2022-10-17,C - Crucial,43.821780651468025,-79.29878880224443,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QING SHU SPICY HOTPOT,2024-03-14,C - Crucial,43.770559837248875,-79.41298581795593,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
QING SHU SPICY HOTPOT,2024-03-14,C - Crucial,43.77093353738135,-79.4134145844822,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QINTHAI CUISINE,2023-10-18,C - Crucial,43.67939430734984,-79.47272451690434,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUAN NGON,2023-11-06,C - Crucial,43.75161827406824,-79.51562450505087,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
QUAN NGON,2023-11-06,C - Crucial,43.75217862077705,-79.5158654137711,Store ice in unsanitary manner - Sec.  26(5) 
QUEEN CITY YACHT CLUB,2022-08-12,C - Crucial,43.62965773368332,-79.35911699211586,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUEEN CITY YACHT CLUB,2022-08-12,C - Crucial,43.62982972702718,-79.35883584513613,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEEN SHAWARMA,2023-06-20,C - Crucial,43.644049130026715,-79.41875808295748,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
QUEEN SHAWARMA,2023-06-20,C - Crucial,43.644383079852815,-79.41791620172496,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEEN SHAWARMA,2024-01-17,C - Crucial,43.644590495164394,-79.41863562071553,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
QUEEN SHAWARMA,2024-01-17,C - Crucial,43.64414247196506,-79.41834382195508,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEEN STAR RESTAURANT,2023-06-06,C - Crucial,43.64281896311109,-79.42358201221158,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUEEN STREET WAREHOUSE,2022-07-12,C - Crucial,43.65003888190215,-79.39042022846189,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEEN STREET WAREHOUSE,2022-08-29,C - Crucial,43.65008621605906,-79.390486839562,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEEN STREET WAREHOUSE,2022-08-29,C - Crucial,43.650048208086595,-79.39044388459772,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
QUEEN STREET WAREHOUSE,2022-08-29,C - Crucial,43.65019905905427,-79.3901456376441,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUEENS TAKEOUT,2024-06-17,C - Crucial,43.818649874826384,-79.21961278816504,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
QUEENS TAKEOUT,2024-06-17,C - Crucial,43.8185138309667,-79.21967546258362,Fail to protect food from contamination or adulteration - Sec. 26(1) 
QUICK STORE,2022-08-31,C - Crucial,43.748742476520086,-79.58456461093326,Fail to protect food from contamination or adulteration - Sec. 26(1) 
R  BAKERY,2024-03-13,C - Crucial,43.74896443308118,-79.5622273066406,Fail to ensure storage racks designed to protect against contamination - Sec. 31
R BAKERY CAFE,2023-02-27,C - Crucial,43.70615902029534,-79.44328968344608,Sell potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
R BAKERY CAFE,2023-02-27,C - Crucial,43.7061891950889,-79.443376891624,Store ice in unsanitary manner - Sec.  26(5) 
R BAKERY CAFE,2023-02-27,C - Crucial,43.70629380909359,-79.4427694831949,Fail to protect food from contamination or adulteration - Sec. 26(1) 
R BAKERY CAFE,2023-02-27,C - Crucial,43.706207228510316,-79.44280563764168,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
RABBA MARCHE,2024-03-04,C - Crucial,43.64267082365151,-79.39235225240209,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RABBA MARCHE,2024-03-04,C - Crucial,43.64286593716547,-79.39205925711468,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
RADHUNI,2023-08-15,C - Crucial,43.69132144750254,-79.28808334043003,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
RADHUNI,2023-08-15,C - Crucial,43.691511147789136,-79.28802497440577,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RAHIER,2023-10-10,C - Crucial,43.706009225060384,-79.37573225444316,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
RAJAH RAM CATERERS,2023-08-25,C - Crucial,43.813086874701874,-79.25846692915225,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RAMEN BUTA-NIBO,2023-09-22,C - Crucial,43.678062338199524,-79.347518576435,Fail to ensure storage racks designed to protect against contamination - Sec. 31
REAL CANADIAN SUPERSTORE,2022-09-28,C - Crucial,43.72217220484657,-79.33908059996088,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
REAL CANADIAN SUPERSTORE,2023-01-25,C - Crucial,43.71040313951071,-79.53411974678444,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RED LOBSTER,2023-06-07,C - Crucial,43.71869013445224,-79.45579336419456,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RED LOUNGE,2022-12-08,C - Crucial,43.65746892756812,-79.40002796484862,Fail to protect food from contamination or adulteration - Sec. 26(1) 
REDPATH JUICERY,2024-02-22,C - Crucial,43.70785307595042,-79.39304193323002,Fail to protect food from contamination or adulteration - Sec. 26(1) 
REHMAH HALAL CHINESE FOOD,2024-05-29,C - Crucial,43.78775918344247,-79.26799989839218,Fail to protect food from contamination or adulteration - Sec. 26(1) 
REHRI HOUSE,2023-02-09,C - Crucial,43.736029646012085,-79.60235541149488,Fail to protect food from contamination or adulteration - Sec. 26(1) 
REPUBLIKA RESTOBAR AND GRILL,2022-08-16,C - Crucial,43.73766640701578,-79.43481059101575,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
REPUBLIKA RESTOBAR AND GRILL,2022-08-16,C - Crucial,43.737057223916075,-79.43482696340995,Sell potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
REPUBLIKA RESTOBAR AND GRILL,2023-02-02,C - Crucial,43.7376011181835,-79.43504049244157,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RITZ RESTAURANT,2023-11-28,C - Crucial,43.69231480530222,-79.34238716268642,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RIVER GAMBLER,2022-08-30,C - Crucial,43.64204122047565,-79.35022887752756,Food premise maintained in manner permitting health hazard - Sec. 7(1)(a)(i)    
RIVER GAMBLER,2022-08-30,C - Crucial,43.64163761350479,-79.3503052594982,Fail to provide food premise with adequate potable water supply - Sec.  7(3)(a)  
ROBO SUSHI,2023-04-18,C - Crucial,43.75407938308875,-79.34980480501704,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
ROBO SUSHI,2023-11-30,C - Crucial,43.75426325955914,-79.3503290362652,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
ROBOT BOIL HOUSE,2023-04-17,C - Crucial,43.674266952888274,-79.3881696216942,Fail to protect food from contamination or adulteration - Sec. 26(1) 
ROLLTATION,2023-11-08,C - Crucial,43.64157758205144,-79.37971417165346,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
ROSA BRANCA CAFE,2023-10-31,C - Crucial,43.65477322543544,-79.4221983495142,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
ROYAL BISTRO,2022-10-06,C - Crucial,43.6189590855159,-79.49981093667441,Fail to protect food from contamination or adulteration - Sec. 26(1) 
ROYAL PAAN,2023-04-04,C - Crucial,43.70778486249506,-79.34281500265452,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
ROYAL PAAN,2023-10-26,C - Crucial,43.707769888854806,-79.3438424645962,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
ROYALTEE COFFEE,2023-07-14,C - Crucial,43.76307789825206,-79.28087019026201,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUBY'S TAKE-OUT & CATERING,2023-10-26,C - Crucial,43.768015733002876,-79.22872392831158,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RUBY'S TAKE-OUT & CATERING,2024-04-02,C - Crucial,43.76751113314166,-79.22909342705564,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUCHI #1,2022-08-02,C - Crucial,43.80325613003581,-79.19893965685122,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUCHI #1,2024-06-12,C - Crucial,43.80345963293997,-79.19918934709244,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RUSTLE & STILL,2022-08-09,C - Crucial,43.66440041792474,-79.41339761951214,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RUSTLE & STILL,2022-08-09,C - Crucial,43.66410957926526,-79.41315472463238,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING & TAKEOUT,2024-04-15,C - Crucial,43.7322524862324,-79.27010018262992,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RUTH'S CATERING AND TAKEOUT,2022-12-02,C - Crucial,43.774019507033735,-79.24071937005353,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RUTH'S CATERING AND TAKEOUT,2022-12-02,C - Crucial,43.774257422833074,-79.24136736713551,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
RUTH'S CATERING AND TAKEOUT,2022-12-02,C - Crucial,43.77405806817644,-79.24098440225373,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING AND TAKEOUT,2023-04-05,C - Crucial,43.773831004352125,-79.24173855796391,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING AND TAKEOUT,2023-08-17,C - Crucial,43.77430377889741,-79.24150983650132,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
RUTH'S CATERING AND TAKEOUT,2023-08-17,C - Crucial,43.774227666868235,-79.2413369695616,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RUTH'S CATERING AND TAKEOUT,2023-08-17,C - Crucial,43.773718700073445,-79.24138031982399,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING AND TAKEOUT,2023-11-29,C - Crucial,43.774161866225235,-79.24148521365245,Fail to protect food from contamination or adulteration - Sec. 26(1) 
RUTH'S CATERING AND TAKEOUT,2023-11-29,C - Crucial,43.774041529806325,-79.24187717863923,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
RYUS NOODLE BAR,2024-05-21,C - Crucial,43.67722851464732,-79.35883794316574,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
SAFARI BAR AND GRILL,2023-09-19,C - Crucial,43.729223640309165,-79.4176476342903,Store ice in unsanitary manner - Sec.  26(5) 
SAI-LILA KHAMAN DHOKLA HOUSE,2022-08-12,C - Crucial,43.7686131564329,-79.22888568303692,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SAI-LILA KHAMAN DHOKLA HOUSE,2023-07-07,C - Crucial,43.76764732282613,-79.22898186426835,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SAM'S FOOD STORE,2022-11-08,C - Crucial,43.69185320163932,-79.4403146120668,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SAM'S FOOD STORE,2023-06-13,C - Crucial,43.65766622118351,-79.37151702716714,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SAMMI,2024-05-14,C - Crucial,43.680388087976006,-79.3400627633516,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SAMOSA PALACE,2022-10-15,C - Crucial,43.748147498073905,-79.47943765674856,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SAMPAGUITA VILLAGE RESTAURANT,2023-11-01,C - Crucial,43.73694238527779,-79.43657007750714,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food areas - Sec.  33(1)(e)
SAMRAT INDIAN CUISINE,2024-03-26,C - Crucial,43.6554338609354,-79.4157984943903,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SAN FRANCESCO ITALIAN SANDWICHES - FB 707 - CNE 2024,2022-08-30,C - Crucial,43.63691873529661,-79.40975358878616,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SANDBOX DAY CARE,2024-05-30,C - Crucial,43.76501253134713,-79.20592581292037,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SANQIN RESTAURANT,2023-10-18,C - Crucial,43.76022393982223,-79.4113452816178,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
SARKER FOODS,2022-10-04,C - Crucial,43.691234119585786,-79.29091639351374,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SARKER FOODS,2022-10-04,C - Crucial,43.69085217756976,-79.29115213903309,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SARKER FOODS,2023-06-29,C - Crucial,43.690590915608055,-79.2913351087257,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
SATAY ON THE ROAD,2024-01-25,C - Crucial,43.705261417376086,-79.3757181107479,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SATAY ON THE ROAD,2024-01-25,C - Crucial,43.70550477320907,-79.37509102346525,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
SAVOURS FRESH MARKET,2022-07-05,C - Crucial,43.71737343350165,-79.42930621785402,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SAVOURS FRESH MARKET,2024-03-27,C - Crucial,43.717224601245114,-79.42923901061971,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SCADDABUSH ITALIAN KITCHEN & BAR,2024-05-16,C - Crucial,43.73642810020683,-79.34402609028159,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SCARBOROUGH RETIREMENT RESIDENCE,2023-01-10,C - Crucial,43.740649343422405,-79.219041794033,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SCARBOROUGH RETIREMENT RESIDENCE,2023-05-01,C - Crucial,43.74068955184304,-79.21850069565647,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SCARBOROUGH RETIREMENT RESIDENCE,2023-05-01,C - Crucial,43.74078501391986,-79.21860235550938,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SCARBOROUGH RETIREMENT RESIDENCE,2024-05-28,C - Crucial,43.74153795263664,-79.21847508357976,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
SCHOOL,2023-11-23,C - Crucial,43.63774300225925,-79.4246972496732,Fail to ensure storage racks designed to protect against contamination - Sec. 31
SCHOOL,2023-11-23,C - Crucial,43.637394059799966,-79.42468872651247,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
SEARA BAKERY,2023-06-15,C - Crucial,43.702832213207316,-79.47637665437207,Store ice in unsanitary manner - Sec.  26(5) 
SEASPRAY,2023-02-02,C - Crucial,43.678247615146,-79.29804386182327,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SECOND CUP,2022-12-20,C - Crucial,43.71934959883407,-79.43150479640946,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SECOND CUP,2023-10-04,C - Crucial,43.66519739901965,-79.38763657155862,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SECOND CUP,2023-10-11,C - Crucial,43.66525529779859,-79.3875982130296,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
SECOND CUP COFFEE,2023-08-31,C - Crucial,43.688575222392735,-79.41243212491878,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SECOND CUP COFFEE,2023-08-31,C - Crucial,43.688604062471285,-79.41258917427015,Store ice in unsanitary manner - Sec.  26(5) 
SEOUL HOUSE,2023-04-20,C - Crucial,43.71867405080351,-79.45597358240028,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
SEOUL HOUSE,2023-04-20,C - Crucial,43.718084577559175,-79.45593696238478,Store ice in unsanitary manner - Sec.  26(5) 
SEOUL HOUSE,2023-04-20,C - Crucial,43.718448031845504,-79.45570955213347,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SERANO BAKERY,2023-07-10,C - Crucial,43.682995009194855,-79.34696514119821,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAHEEN TIKKA KABAB HOUSE,2023-05-02,C - Crucial,43.71367765938406,-79.33577025293357,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAHEEN TIKKA KABAB HOUSE,2024-04-10,C - Crucial,43.71379987394976,-79.3355787539181,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAHI RASOI,2023-03-22,C - Crucial,43.70607117171969,-79.34619761993173,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
SHAHI RASOI,2023-03-22,C - Crucial,43.70511492151542,-79.34574749698882,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SHAHI RASOI,2023-03-22,C - Crucial,43.70565120639769,-79.34651568982758,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAHI RASOI,2023-05-10,C - Crucial,43.75706661686267,-79.312730659432,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHALOM ETHIOPIAN RESTAURANT,2022-08-02,C - Crucial,43.667423489870195,-79.36931132655906,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHALOM ETHIOPIAN RESTAURANT,2022-08-02,C - Crucial,43.667352362824346,-79.36896371573357,Store ice in unsanitary manner - Sec.  26(5) 
SHAMBHALA KITCHEN,2023-07-21,C - Crucial,43.640955211088375,-79.43382334405683,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHANGHAI 360,2024-06-17,C - Crucial,43.777441512849,-79.34480027496171,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SHAWARBITE,2024-02-07,C - Crucial,43.74792847756028,-79.34895889646326,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
SHAWARMA CLUB,2023-08-18,C - Crucial,43.64905138811971,-79.54920334103959,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHAWARMA CLUB,2023-08-18,C - Crucial,43.64968057711428,-79.54957964752643,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAWARMA CLUB,2023-08-18,C - Crucial,43.6491260012538,-79.54988605747086,Fail to maintain records of food purchased  - Sec. 29(2)  
SHAWARMA DADDY,2022-08-11,C - Crucial,43.78557314330175,-79.27966622881843,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAWARMA MAX,2023-09-11,C - Crucial,43.76981838516881,-79.41341410110518,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHAWARMA MAX,2024-03-20,C - Crucial,43.7693765847071,-79.41336969952273,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAWARMA MOOSE,2023-07-28,C - Crucial,43.65400994912805,-79.42536126217173,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAWARMA Q,2023-05-02,C - Crucial,43.66498903788675,-79.38733372100168,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHAWL CAFE,2024-02-23,C - Crucial,43.66170728861511,-79.42616661602723,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHINYI HANDMADE DUMPLINGS,2022-11-18,C - Crucial,43.66754305806549,-79.3859160821767,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHIRIN KEBAB,2024-04-16,C - Crucial,43.725417456402305,-79.29986203125762,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHISH,2023-03-30,C - Crucial,43.66293942027027,-79.3308377277751,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHOELESS JOE'S SPORTS GRILL,2023-07-10,C - Crucial,43.67284423720439,-79.47117823656819,Store ice in unsanitary manner - Sec.  26(5) 
SHOELESS JOE'S SPORTS GRILL,2023-10-23,C - Crucial,43.67260752341029,-79.47102652487673,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHOELESS JOE'S SPORTS GRILL,2023-04-20,C - Crucial,43.71868400352734,-79.45604263237998,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHOELESS JOE'S SPORTS GRILL,2023-08-28,C - Crucial,43.71803370444009,-79.45555573463344,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHOPPERS DRUG MART,2024-02-14,C - Crucial,43.64625999397002,-79.3923601064267,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHOPPERS DRUG MART,2024-03-01,C - Crucial,43.64638393329213,-79.39228266035302,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHOUSHIN,2022-11-16,C - Crucial,43.73144516098937,-79.40400579398462,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SHUN HING NOODLES & FOOD PRODUCTS LTD,2023-04-25,C - Crucial,43.807045732017116,-79.24425745525716,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food areas - Sec.  33(1)(e)
SHY COFFEE COMPANY,2024-06-10,C - Crucial,43.643430394772864,-79.40569150055785,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SHY COFFEE COMPANY,2024-06-10,C - Crucial,43.643499197505875,-79.40519467723506,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
SI LOM THAI BISTRO,2023-11-13,C - Crucial,43.66506785528823,-79.38131698648347,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SIDEBAR,2023-03-22,C - Crucial,43.67579397627383,-79.35740772121875,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SIEMPRE RESTAURANT,2022-07-15,C - Crucial,43.643538952167646,-79.39225170765859,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SIGNATURE FINE DINING RESTAURANT,2024-03-15,C - Crucial,43.647630965390896,-79.38678255622794,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SIGNATURE FINE DINING RESTAURANT,2024-03-15,C - Crucial,43.64759908683276,-79.38703408086707,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SILVA GROCERIES LTD.,2023-12-07,C - Crucial,43.67025755005677,-79.45530857919378,Have on food premise meat not labelled - Sec. 38(1)
SILVA GROCERIES LTD.,2023-12-07,C - Crucial,43.670015087904694,-79.45573151000447,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SILVER POT RESTAURANT VEG& NON VEG,2024-04-17,C - Crucial,43.75122736259611,-79.26146881242411,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SIMBA'S HOT CHICKEN,2022-07-05,C - Crucial,43.74755925986177,-79.34892594496323,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
SIMBA'S HOT CHICKEN,2023-06-21,C - Crucial,43.74765989143916,-79.34880168948129,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food areas - Sec.  33(1)(e)
SIMPLE BURGER,2023-02-06,C - Crucial,43.66322053155644,-79.41915171305173,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SINALOA FACTORY,2024-02-21,C - Crucial,43.67827170379345,-79.3472701105176,Store ice in unsanitary manner - Sec.  26(5) 
SINALOA FACTORY,2024-02-21,C - Crucial,43.67784498783943,-79.34739012106186,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKARDARLIJA BAR,2022-09-07,C - Crucial,43.64007426745013,-79.44152784596228,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKCOOKKS,2022-06-23,C - Crucial,43.639435718878744,-79.42195273353866,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKY DRAGON CHINESE RESTAURANT,2022-11-28,C - Crucial,43.652653919208596,-79.39773150043077,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKYLAND FOOD MART INC.,2022-10-27,C - Crucial,43.760876381446614,-79.21894549630314,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
SKYLAND FOOD MART INC.,2022-10-27,C - Crucial,43.76096807630566,-79.21918958966897,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKYLAND FOOD MART,2023-03-02,C - Crucial,43.7605642873481,-79.21853781309242,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
SKYLAND FOOD MART,2023-03-02,C - Crucial,43.7606339609987,-79.21920491072822,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SKYLINE PIZZA INC,2022-08-22,C - Crucial,43.783144069520766,-79.29902160329375,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
SLAB BURGERS,2022-10-21,C - Crucial,43.668002368925684,-79.38769116614849,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SLICE & BITES,2023-03-13,C - Crucial,43.71805635368218,-79.43027426576457,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
SLICE & BITES,2023-03-13,C - Crucial,43.71850437154183,-79.43032947325153,Fail to protect food from contamination or adulteration - Sec. 26(1) 
SMALL POT RESTAURANT,2024-03-27,C - Crucial,43.77350898359708,-79.33257019290303,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
SMALL POT RESTAURANT,2024-03-27,C - Crucial,43.773372768984856,-79.33279188725378,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
